1461;г.Брянск, Фокинский район, переулок Менжинского, 72;г.Брянск, Фокинский район, переулок Менжинского, 72;53,19878163;34,43;32:28:0042639:4;53,19878163;34,43471236
1462;Брянская область, г. Брянск, Фокинский район, улица Олега Кошевого, о/д 77;Брянская область, г. Брянск, Фокинский район, улица Олега Кошевого, о/д 77;53,210887;34,40;32:28:0042009:320;53,210887;34,40345689
1463;ЖК "Алые паруса";г.Брянск, Бежицкий р-н, м/р Московский (2 очередь строительства);53,29438985;34,31;32:28:015501:0027;53,29438985;34,3124435
1464;ЖК "Вишневый сад, 1очередь строительства";г.Брянск, ул. Вильямса, д. 2;53,2519107;34,34;32:28:0031111:4;53,2519107;34,34257617
1469;Брянская обл., г. Брянс, ул. 22 съезда КПСС, 92,94,69 пер. Куйбышева 59,61;Брянская обл., г. Брянс, ул. 22 съезда КПСС, 92,94,69 пер. Куйбышева 59,61;53,30741942;34,28;32:28:014635:1;53,30741942;34,2839041
1470;Брянская обл., г. Брянск, Советский р-н, ул. Степная, 9;Брянская обл., г. Брянск, Советский р-н, ул. Степная, 9;53,27187334;34,34;32:28:0030901:59;53,27187334;34,34361667
1478;Брянская обл., г. Брянск,Советский р-н, ул. Бежицкая;Брянская обл., г. Брянск,Советский р-н, ул. Бежицкая;53,2677245;34,35;32:28:0030903:4 ;53,2677245;34,35280908
1482;ЖК "Аэропорт";Брянская обл., г. Брянск, Советский р-н, территория бывшего аэропорта, поз.3;53,26573681;34,33;32:28:0030603:247;53,26573681;34,33089989
1488;г.Брянск, Володарский р-н, ул. Красный Маяк, 98;г.Брянск, Володарский р-н, ул. Красный Маяк, 98;53,25458291;34,44;32:28:0021417:8;53,25458291;34,4391684
1489;г. Брянск, Володарский р-н, ул. Тельмана, 107А,107В, ул. Красный Маяк.98, за домом 98;г. Брянск, Володарский р-н, ул. Тельмана, 107А,107В, ул. Красный Маяк.98, за домом 98;53,25458291;34,44;32:28:0021417:8;53,25458291;34,4391684
1494;г.Брянск, Советский р-н, ул. Степная;г.Брянск, Советский р-н, ул. Степная;53,27266418;34,34;32:28:0030901:118;53,27266418;34,34443882
1496;г. Брянск, Бежицкий район, ул. Бурова;г. Брянск, Бежицкий район, ул. Бурова;53,29444218;34,32;32:28:0015502:51;53,29444218;34,32247736
1497;жил.дом;Брянск, Фокинский р-он, ул. Б.Хмельницкого,7;53,21060243;34,42;32:28:0042407:490;53,21060243;34,41646095
1498;Брянск, Фокинский р-он, ул.Дзержинского;Брянск, Фокинский р-он, ул.Дзержинского;53,20881032;34,42;32:28:0042418:607;53,20881032;34,4166831
1510;ЖК "Деснаград";г.Брянск, Бежицкий район, мкр.по ул.Флотской (пойма реки Десна) поз1;53,29231319;34,29;32:28:0015301:18;53,29231319;34,29179197
1517;г. Брянск, Бежицкий р-н, ул. Желябова, поз.1,2;г. Брянск, Бежицкий р-н, ул. Желябова, поз.1,2;53,34900775;34,32;32:28:0011471:116;53,34900775;34,31721239
1519;г. Брянск, Советский р-н, ул. Степная 2Б;г. Брянск, Советский р-н, ул. Степная 2Б;53,27022576;34,34;32:28:0030901:61;53,27022576;34,34499177
1520;г. Брянск, ул. Космонавтов, Ново-Островская 26;г. Брянск, ул. Космонавтов, Ново-Островская 26;53,25073274;34,44;32:28:0021443:109;53,25073274;34,437792
1526;г.Брянск, Фокинский район,пр-т Московский;г.Брянск, Фокинский район,пр-т Московский;53,2123736;34,45;32:28:041603:36;53,2123736;34,45050499
1527;г.Брянск, Советский р-н, ул. Красноармейская. Д. 130;г.Брянск, Советский р-н, ул. Красноармейская. Д. 130;53,24429237;34,34;32:28:0031513:43;53,24429237;34,34032541
1528;г.Брянск, Советский р-н, ул. Красноармейская. Д. 132;г.Брянск, Советский р-н, ул. Красноармейская. Д. 132;53,24429237;34,34;32:28:0031513:43;53,24429237;34,34032541
1529;г.Брянск, Советский р-н, ул. Красноармейская. Д. 134;г.Брянск, Советский р-н, ул. Красноармейская. Д. 134;53,24429237;34,34;32:28:0031513:43;53,24429237;34,34032541
1538;Брянская область, город Брянск, Володарский район, улица Клары Цеткин, местоположение установлено относительно ориентира, расположенного в пределах участка. Ориентир – многоэтажные жилые дома. Местоположение ориентира- в 20 м на юго-восток от д.10 по ул. Клары Цеткин»;Брянская область, город Брянск, Володарский район, улица Клары Цеткин, местоположение установлено относительно ориентира, расположенного в пределах участка. Ориентир – многоэтажные жилые дома. Местоположение ориентира- в 20 м на юго-восток от д.10 по ул. Клары Цеткин»;53,27017282;34,41;32:28:0021314:293;53,27017282;34,40975631
1539;Брянская область, ул.Клары Цеткин поз.1.1;Брянская область, ул.Клары Цеткин поз.1.1;53,27017282;34,41;32:28:0021314:293;53,27017282;34,40975631
1547;Брянская обл., город Брянск, Советский район, улица Советская, 70;Брянская обл., город Брянск, Советский район, улица Советская, 70;53,25351129;34,35;32:28:0031220:272;53,25351129;34,34930858
1548;Брянская обл., город Брянск, Советский район, улица Советская, 72;Брянская обл., город Брянск, Советский район, улица Советская, 72;53,25385402;34,35;32:28:0031220:273;53,25385402;34,34897766
1562;Брянская обл., г. Брянск, Советский р-н, ул. Дуки, поз.3;Брянская обл., г. Брянск, Советский р-н, ул. Дуки, поз.3;53,25950418;34,37;32:28:0031604:2;53,25950418;34,36861324
1565;г. Брянск, советский р-н, территория бывшего аэропорта;г. Брянск, советский р-н, территория бывшего аэропорта;53,26780354;34,34;32:28:0030812:116;53,26780354;34,34309675
