Ленинградская обл;д Кудрово;59.919262,30.517407;ЖК "Капитал лот 4";АО Строительный трест;7804004544;Ленинградская обл, Всеволожский р-он, Заневское с.п., дер. Кудрово, мкр новый Оккервиль, Пр. строителей,д. 6;д. 6;47:07:10-44-001:0280;Казакова Н.Д.;6364;1;;;severozapadny
Ленинградская обл;г. Шлиссербург;59.936724,31.028399;ЖК "Дом в шлиссельбурге";ООО БалтСтройКомплект;7805250944;Ленинградская обл., Кировский р-н, г. Шлиссербург, мкрн. Малоневский, пятно отвода за МОУ ШДД;47:17:01008:0008;Казакова Н.Д.;;6379;1;;;severozapadny
Ленинградская обл;с Павлово;59.937974,30.640905;ЖК "Павловский, поз. 2";ООО Тобол;7813512569;Ленинградская область, Всеволжский район, с. Павлово;47:09:0106001:17;Смородская;;6646;1;;;severozapadny
Ленинградская обл;д Янино-1;59.949002,30.555257;ЖК "Янинский каскад-3";ЗАО ИК строительное управление;7806377742;Ленинградская область, Всеволожский район, дер. Янино-1, 7-я линия, дом 3;д. 3;47:07:1002005:13;Казакова Н.Д.;6415;1;;;severozapadny
Ленинградская обл;д Янино-1;59.950627,30.558669;ЖК "Янинский каскад-4";ЗАО ИК строительное управление;7806377742;Ленинградская область, Всеволожский район, д.Янино-1, ул.Кольцевая,уч.12;уч. 12;278381:44:53;Казакова Н.Д.;6416;1;;;severozapadny
Ленинградская обл;д Янино-1;59.956141,30.595681;ЖК "Ясно";ООО КВС Девелопмент;7802825802;Ленинградская область, Всеволожский район, уч. Янино 1, уч. 2, к. 2.1, к. 2.2;к. 2.1;47:07:103:001:2480;Казакова Н.Д.;6352;1;;;severozapadny
Ленинградская обл;д Янино-1;59.957734,30.601110;ЖК "Ясно.янино";ООО КВС Девелопмент;7802825802;Ленинградская обл., Всеволжский р-он, Янино 1, к. 7,4, 7.5, 7.6, 7.7;к. 7.4;47:07:103:001:2485;Казакова Н.Д.;6354;1;;;severozapadny
Ленинградская обл;г Всеволожск;60.022752,30.601812;ЖК "Северный вальс";ООО Петрострой;7839405032;Ленинградская область, Всеволожский район, г. Всеволожск, уч. № 8, к. 1;уч. 8, к. 1;47:07:0000000:89725;Макшанова Е.В.;6841;1;;;severozapadny
Ленинградская обл;г Всеволожск;60.037064,30.644898;ЖК "Мозаика";ООО Таймс Регион;4703124127;Ленинградская область, г. Всеволожск, ул. Шишканя, уч. 14;47:07:13-01169:1069;Казакова Н.Д.;;2572;1;;;severozapadny
Ленинградская обл;п Бугры;60.058445,30.420914;ЖК "Светлановский (дом 5)";ООО ФСК Лидер Северо-Запад;7802847404;Ленинградская область, Всеволжский район, Бугры;д. 5;47:07:103:001:2485;Казакова Н.Д.;6358;1;;;severozapadny
Ленинградская обл;массив Дунай;60.062076,30.462013;ЖК "Муринский посад";ООО ИнвестКапитал;7813353502;Ленинградская область, Всеволожский район, земли САОЗТ «Ручьи, уч. № 3;к. 1;47:07:07-22-001:0071;Смородская;6625;1;;;severozapadny
Ленинградская обл;г Сертолово;60.178217,30.127946;ЖК "Золотые купола, 2 этап";ООО РосСтройИнвест;4703136228;Ленинградская обл, Всеволожский р-он, г. Сертолово, мкр Черная речка, Восточно-Выборгское шоссе, уч. №2, к. 1.10;к. 1.10;47:08:0103001:1280;Казакова Н.Д.;2591;1;;;severozapadny
Ленинградская обл;г Сертолово;60.179446,30.130543;ЖК "Золотые купола, 1 этап";ООО РосСтройИнвест;4703136228;Ленинградская обл, Всеволожский р-он, г. Сертолово, мкр Черная речка, Восточно-Выборгское шоссе, уч. №2, к. 1.1;к. 1.1;47:08:0103001:1280;Казакова Н.Д.;2586;1;;;severozapadny
Ленинградская обл;д Агалатово;60.219457,30.308208;ЖК "Барская усадьба";ООО Комфортстрой;7801619532;Ленинградская обл., Всеволожский р-н, деревня Агалатово, Военный городок;47:07:040:2016:202;Казакова Н.Д.;;6314;1;;;severozapadny
Ленинградская обл;пгт Рощино;60.245964,29.629980;ЖК "Новое рощино";ООО Инвестиционно-строительная компания Интер-Строй;7814388346;Ленинградская область, Выборгский район, МО «Рощинское городское поселение», пос. Рощино, ул. Социалистическая, д.1;д. 1;47:01:07-01-005:0182;Смородская;6668;1;;;severozapadny
Ленинградская обл;п Первомайское;60.262632,29.788757;ЖК "Красавица";ЗАО Мостостроительный трест №6 Дорожное строительство;4704040582;Ленинградская обл, Выборский р-н, Первомайское сельское поселение, пос. Ильичево, в райне ул. Садовая, ул. Парковая.;47:01:17-06-001:1478;Казакова Н.Д.;;2612;1;;;severozapadny
Ленинградская обл;г Приморск;60.364502,28.620812;Ленинградская область, Выборгский район, г.приморск, пер.Интернатскийп/з № 4;ООО ВикингСтройИнвест;7814498074;Ленинградская область, Выборгский район, г.приморск, пер.Интернатскийп/з № 4;54284:24:41;Смородская;;6675;1;;;severozapadny
Ленинградская обл;г Липецк;;г. Липецк, в р-не Елецкого шоссе в Советском округе;ООО Глобус-98;4826024274;г. Липецк, в р-не Елецкого шоссе в Советском округе;;48:20:0010601:212;Казакова Н.Д.;2667;1;Липецк;;severozapadny
Ленинградская обл;массив 38 км Выборгского шоссе;;ЖК "Елецкий";ООО Глобус ГРУПП;4826106752;г. Липецк, в р-не Елецкого шоссе в Советском округе;;48:20:0010601:208;Казакова Н.Д.;2690;1;Липецк;;severozapadny
Липецкая обл;г Липецк;50.573408,39.484370;г. Липецк, ул. Ударников, д. 24;ООО Липецкая Ингвестиционно-Строительная компания;1826081723;г. Липецк, ул. Ударников, д. 24;д. 24;48:20:0011602:65;Сергеева Е.С.;647;1;;;Romanenko
Липецкая обл;г Липецк;52.540535,39.573923;Липецкая область. г. Липецк, ул.Вили Огнева в Октябрьском округе, Жилой здание №2;ООО Липецксантехмонтаж-1;4826030207;Липецкая область. г. Липецк, ул.Вили Огнева в Октябрьском округе, Жилой здание №2;д. 2;48:20:0041905:37;Казакова Н.Д.;2668;1;;;Romanenko
